season,playerId,player,position,team,conference,category,statType,stat
2024,4693341,Joe Stoffel,TE,North Dakota State,MVFC,receiving,YPR,11.3
2024,4693342,Tyler Terhark,WR,North Dakota State,MVFC,receiving,LONG,49
2024,4693342,Tyler Terhark,WR,North Dakota State,MVFC,receiving,REC,11
2024,4693342,Tyler Terhark,WR,North Dakota State,MVFC,receiving,TD,0
2024,4693342,Tyler Terhark,WR,North Dakota State,MVFC,receiving,YDS,115
2024,4693342,Tyler Terhark,WR,North Dakota State,MVFC,receiving,YPR,10.5
2024,4693365,Haakon Anderson,WR,Wisconsin,Big Ten,defensive,PD,0
2024,4693365,Haakon Anderson,WR,Wisconsin,Big Ten,defensive,QB HUR,0
2024,4693365,Haakon Anderson,WR,Wisconsin,Big Ten,defensive,SACKS,0
2024,4693365,Haakon Anderson,WR,Wisconsin,Big Ten,defensive,SOLO,1
2024,4693365,Haakon Anderson,WR,Wisconsin,Big Ten,defensive,TD,0
2024,4693365,Haakon Anderson,WR,Wisconsin,Big Ten,defensive,TFL,0
2024,4693365,Haakon Anderson,WR,Wisconsin,Big Ten,defensive,TOT,2
2024,4693369,Jack Nelson,OL,Wisconsin,Big Ten,defensive,PD,0
2024,4693369,Jack Nelson,OL,Wisconsin,Big Ten,defensive,QB HUR,0
2024,4693369,Jack Nelson,OL,Wisconsin,Big Ten,defensive,SACKS,0
2024,4693369,Jack Nelson,OL,Wisconsin,Big Ten,defensive,SOLO,0
2024,4693369,Jack Nelson,OL,Wisconsin,Big Ten,defensive,TD,0
2024,4693369,Jack Nelson,OL,Wisconsin,Big Ten,defensive,TFL,0
2024,4693369,Jack Nelson,OL,Wisconsin,Big Ten,defensive,TOT,1
2024,4693370,Riley Nowakowski,TE,Wisconsin,Big Ten,defensive,PD,0
2024,4693370,Riley Nowakowski,TE,Wisconsin,Big Ten,defensive,QB HUR,0
2024,4693370,Riley Nowakowski,TE,Wisconsin,Big Ten,defensive,SACKS,0
2024,4693370,Riley Nowakowski,TE,Wisconsin,Big Ten,defensive,SOLO,1
2024,4693370,Riley Nowakowski,TE,Wisconsin,Big Ten,defensive,TD,0
2024,4693370,Riley Nowakowski,TE,Wisconsin,Big Ten,defensive,TFL,0
2024,4693370,Riley Nowakowski,TE,Wisconsin,Big Ten,defensive,TOT,1
2024,4693370,Riley Nowakowski,TE,Wisconsin,Big Ten,receiving,LONG,15
2024,4693370,Riley Nowakowski,TE,Wisconsin,Big Ten,receiving,REC,11
2024,4693370,Riley Nowakowski,TE,Wisconsin,Big Ten,receiving,TD,0
2024,4693370,Riley Nowakowski,TE,Wisconsin,Big Ten,receiving,YDS,74
2024,4693370,Riley Nowakowski,TE,Wisconsin,Big Ten,receiving,YPR,6.7
2024,4693373,Jordan Turner,LB,Michigan State,Big Ten,defensive,PD,1
2024,4693373,Jordan Turner,LB,Michigan State,Big Ten,defensive,QB HUR,4
2024,4693373,Jordan Turner,LB,Michigan State,Big Ten,defensive,SACKS,3
2024,4693373,Jordan Turner,LB,Michigan State,Big Ten,defensive,SOLO,36
2024,4693373,Jordan Turner,LB,Michigan State,Big Ten,defensive,TD,0
2024,4693373,Jordan Turner,LB,Michigan State,Big Ten,defensive,TFL,10.5
2024,4693373,Jordan Turner,LB,Michigan State,Big Ten,defensive,TOT,66
2024,4693373,Jordan Turner,LB,Michigan State,Big Ten,interceptions,AVG,18.0
2024,4693373,Jordan Turner,LB,Michigan State,Big Ten,interceptions,INT,2
2024,4693373,Jordan Turner,LB,Michigan State,Big Ten,interceptions,TD,0
2024,4693373,Jordan Turner,LB,Michigan State,Big Ten,interceptions,YDS,36
2024,4693394,Zach Buckey,DE,Stanford,ACC,defensive,PD,1
2024,4693394,Zach Buckey,DE,Stanford,ACC,defensive,QB HUR,0
2024,4693394,Zach Buckey,DE,Stanford,ACC,defensive,SACKS,3
2024,4693394,Zach Buckey,DE,Stanford,ACC,defensive,SOLO,7
2024,4693394,Zach Buckey,DE,Stanford,ACC,defensive,TD,0
2024,4693394,Zach Buckey,DE,Stanford,ACC,defensive,TFL,5.5
2024,4693394,Zach Buckey,DE,Stanford,ACC,defensive,TOT,11
2024,4693395,Peyton Stevenson,S,Rice,American Athletic,defensive,PD,1
2024,4693395,Peyton Stevenson,S,Rice,American Athletic,defensive,QB HUR,1
2024,4693395,Peyton Stevenson,S,Rice,American Athletic,defensive,SACKS,1
2024,4693395,Peyton Stevenson,S,Rice,American Athletic,defensive,SOLO,11
2024,4693395,Peyton Stevenson,S,Rice,American Athletic,defensive,TD,0
2024,4693395,Peyton Stevenson,S,Rice,American Athletic,defensive,TFL,2
2024,4693395,Peyton Stevenson,S,Rice,American Athletic,defensive,TOT,15
2024,4693396,Harold West,DB,Abilene Christian,UAC,defensive,PD,0
2024,4693396,Harold West,DB,Abilene Christian,UAC,defensive,QB HUR,0
2024,4693396,Harold West,DB,Abilene Christian,UAC,defensive,SACKS,0
2024,4693396,Harold West,DB,Abilene Christian,UAC,defensive,SOLO,0
2024,4693396,Harold West,DB,Abilene Christian,UAC,defensive,TD,0
2024,4693396,Harold West,DB,Abilene Christian,UAC,defensive,TFL,0
2024,4693396,Harold West,DB,Abilene Christian,UAC,defensive,TOT,1
2024,4693578,Montrell Campbell,DB,Alabama A&M,SWAC,defensive,PD,0
2024,4693578,Montrell Campbell,DB,Alabama A&M,SWAC,defensive,QB HUR,0
2024,4693578,Montrell Campbell,DB,Alabama A&M,SWAC,defensive,SACKS,0
2024,4693578,Montrell Campbell,DB,Alabama A&M,SWAC,defensive,SOLO,2
2024,4693578,Montrell Campbell,DB,Alabama A&M,SWAC,defensive,TD,0
2024,4693578,Montrell Campbell,DB,Alabama A&M,SWAC,defensive,TFL,0
2024,4693578,Montrell Campbell,DB,Alabama A&M,SWAC,defensive,TOT,3
2024,4693603,Kobe Warden,WR,North Alabama,UAC,puntReturns,AVG,10.6
2024,4693603,Kobe Warden,WR,North Alabama,UAC,puntReturns,LONG,27
2024,4693603,Kobe Warden,WR,North Alabama,UAC,puntReturns,NO,9
2024,4693603,Kobe Warden,WR,North Alabama,UAC,puntReturns,TD,0
2024,4693603,Kobe Warden,WR,North Alabama,UAC,puntReturns,YDS,95
2024,4693603,Kobe Warden,WR,North Alabama,UAC,receiving,LONG,56
2024,4693603,Kobe Warden,WR,North Alabama,UAC,receiving,REC,39
2024,4693603,Kobe Warden,WR,North Alabama,UAC,receiving,TD,3
2024,4693603,Kobe Warden,WR,North Alabama,UAC,receiving,YDS,462
2024,4693603,Kobe Warden,WR,North Alabama,UAC,receiving,YPR,11.8
2024,4693603,Kobe Warden,WR,North Alabama,UAC,rushing,CAR,9
2024,4693603,Kobe Warden,WR,North Alabama,UAC,rushing,LONG,23
2024,4693603,Kobe Warden,WR,North Alabama,UAC,rushing,TD,0
2024,4693603,Kobe Warden,WR,North Alabama,UAC,rushing,YDS,38
2024,4693603,Kobe Warden,WR,North Alabama,UAC,rushing,YPC,4.2
2024,4693615,Charlie Spegal,RB,Ball State,Mid-American,rushing,CAR,12
2024,4693615,Charlie Spegal,RB,Ball State,Mid-American,rushing,LONG,18
2024,4693615,Charlie Spegal,RB,Ball State,Mid-American,rushing,TD,0
2024,4693615,Charlie Spegal,RB,Ball State,Mid-American,rushing,YDS,39
2024,4693615,Charlie Spegal,RB,Ball State,Mid-American,rushing,YPC,3.3
2024,4693740,Kahleil Jackson,WR,Florida,SEC,receiving,LONG,13
2024,4693740,Kahleil Jackson,WR,Florida,SEC,receiving,REC,1
2024,4693740,Kahleil Jackson,WR,Florida,SEC,receiving,TD,0
2024,4693740,Kahleil Jackson,WR,Florida,SEC,receiving,YDS,13
2024,4693740,Kahleil Jackson,WR,Florida,SEC,receiving,YPR,13.0
2024,4693798,Koali Nishigaya,WR,Hawai'i,Mountain West,receiving,LONG,14
2024,4693798,Koali Nishigaya,WR,Hawai'i,Mountain West,receiving,REC,4
2024,4693798,Koali Nishigaya,WR,Hawai'i,Mountain West,receiving,TD,0
2024,4693798,Koali Nishigaya,WR,Hawai'i,Mountain West,receiving,YDS,33
2024,4693798,Koali Nishigaya,WR,Hawai'i,Mountain West,receiving,YPR,8.3
2024,4693802,Ezra Evaimalo,DL,Hawai'i,Mountain West,defensive,PD,0
2024,4693802,Ezra Evaimalo,DL,Hawai'i,Mountain West,defensive,QB HUR,3
2024,4693802,Ezra Evaimalo,DL,Hawai'i,Mountain West,defensive,SACKS,0
2024,4693802,Ezra Evaimalo,DL,Hawai'i,Mountain West,defensive,SOLO,8
2024,4693802,Ezra Evaimalo,DL,Hawai'i,Mountain West,defensive,TD,0
2024,4693802,Ezra Evaimalo,DL,Hawai'i,Mountain West,defensive,TFL,4.0
2024,4693802,Ezra Evaimalo,DL,Hawai'i,Mountain West,defensive,TOT,16
2024,4693804,Ben Falck,PK,Hawai'i,Mountain West,defensive,PD,0
2024,4693804,Ben Falck,PK,Hawai'i,Mountain West,defensive,QB HUR,0
2024,4693804,Ben Falck,PK,Hawai'i,Mountain West,defensive,SACKS,0
2024,4693804,Ben Falck,PK,Hawai'i,Mountain West,defensive,SOLO,1
2024,4693804,Ben Falck,PK,Hawai'i,Mountain West,defensive,TD,0
2024,4693804,Ben Falck,PK,Hawai'i,Mountain West,defensive,TFL,0
2024,4693804,Ben Falck,PK,Hawai'i,Mountain West,defensive,TOT,1
2024,4693810,Gabriel Iniguez Jr.,DT,Utah State,Mountain West,defensive,PD,0
2024,4693810,Gabriel Iniguez Jr.,DT,Utah State,Mountain West,defensive,QB HUR,2
2024,4693810,Gabriel Iniguez Jr.,DT,Utah State,Mountain West,defensive,SACKS,0.5
2024,4693810,Gabriel Iniguez Jr.,DT,Utah State,Mountain West,defensive,SOLO,4
2024,4693810,Gabriel Iniguez Jr.,DT,Utah State,Mountain West,defensive,TD,0
2024,4693810,Gabriel Iniguez Jr.,DT,Utah State,Mountain West,defensive,TFL,1.5
2024,4693810,Gabriel Iniguez Jr.,DT,Utah State,Mountain West,defensive,TOT,29
2024,4693817,Micah Davis,WR,Ole Miss,SEC,fumbles,FUM,2
2024,4693817,Micah Davis,WR,Ole Miss,SEC,fumbles,LOST,1
2024,4693817,Micah Davis,WR,Ole Miss,SEC,fumbles,REC,0
2024,4693817,Micah Davis,WR,Ole Miss,SEC,kickReturns,AVG,22.6
2024,4693817,Micah Davis,WR,Ole Miss,SEC,kickReturns,LONG,30
2024,4693817,Micah Davis,WR,Ole Miss,SEC,kickReturns,NO,5
2024,4693817,Micah Davis,WR,Ole Miss,SEC,kickReturns,TD,0
2024,4693817,Micah Davis,WR,Ole Miss,SEC,kickReturns,YDS,113
2024,4693817,Micah Davis,WR,Ole Miss,SEC,puntReturns,AVG,5.7
2024,4693817,Micah Davis,WR,Ole Miss,SEC,puntReturns,LONG,26
2024,4693817,Micah Davis,WR,Ole Miss,SEC,puntReturns,NO,18
2024,4693817,Micah Davis,WR,Ole Miss,SEC,puntReturns,TD,0
2024,4693817,Micah Davis,WR,Ole Miss,SEC,puntReturns,YDS,102
2024,4693817,Micah Davis,WR,Ole Miss,SEC,receiving,LONG,26
2024,4693817,Micah Davis,WR,Ole Miss,SEC,receiving,REC,5
2024,4693817,Micah Davis,WR,Ole Miss,SEC,receiving,TD,0
2024,4693817,Micah Davis,WR,Ole Miss,SEC,receiving,YDS,57
2024,4693817,Micah Davis,WR,Ole Miss,SEC,receiving,YPR,11.4
2024,4693817,Micah Davis,WR,Ole Miss,SEC,rushing,CAR,19
2024,4693817,Micah Davis,WR,Ole Miss,SEC,rushing,LONG,9
2024,4693817,Micah Davis,WR,Ole Miss,SEC,rushing,TD,0
2024,4693817,Micah Davis,WR,Ole Miss,SEC,rushing,YDS,45
2024,4693817,Micah Davis,WR,Ole Miss,SEC,rushing,YPC,2.4
2024,4693829,Alton Julian,DB,Oregon State,Pac-12,defensive,PD,0
2024,4693829,Alton Julian,DB,Oregon State,Pac-12,defensive,QB HUR,0
2024,4693829,Alton Julian,DB,Oregon State,Pac-12,defensive,SACKS,0
2024,4693829,Alton Julian,DB,Oregon State,Pac-12,defensive,SOLO,3
2024,4693829,Alton Julian,DB,Oregon State,Pac-12,defensive,TD,0
2024,4693829,Alton Julian,DB,Oregon State,Pac-12,defensive,TFL,0
2024,4693829,Alton Julian,DB,Oregon State,Pac-12,defensive,TOT,7
2024,4693838,Quinn Roff,EDGE,Washington State,Pac-12,defensive,PD,0
2024,4693838,Quinn Roff,EDGE,Washington State,Pac-12,defensive,QB HUR,2
2024,4693838,Quinn Roff,EDGE,Washington State,Pac-12,defensive,SACKS,2.5
2024,4693838,Quinn Roff,EDGE,Washington State,Pac-12,defensive,SOLO,10
2024,4693838,Quinn Roff,EDGE,Washington State,Pac-12,defensive,TD,0
2024,4693838,Quinn Roff,EDGE,Washington State,Pac-12,defensive,TFL,3.5
2024,4693838,Quinn Roff,EDGE,Washington State,Pac-12,defensive,TOT,18
2024,4693848,Shaun Dolac,LB,Buffalo,Mid-American,defensive,PD,5
2024,4693848,Shaun Dolac,LB,Buffalo,Mid-American,defensive,QB HUR,4
2024,4693848,Shaun Dolac,LB,Buffalo,Mid-American,defensive,SACKS,5.0
2024,4693848,Shaun Dolac,LB,Buffalo,Mid-American,defensive,SOLO,81
2024,4693848,Shaun Dolac,LB,Buffalo,Mid-American,defensive,TD,1
2024,4693848,Shaun Dolac,LB,Buffalo,Mid-American,defensive,TFL,18.0
2024,4693848,Shaun Dolac,LB,Buffalo,Mid-American,defensive,TOT,168
2024,4693848,Shaun Dolac,LB,Buffalo,Mid-American,interceptions,AVG,35.4
2024,4693848,Shaun Dolac,LB,Buffalo,Mid-American,interceptions,INT,5
2024,4693848,Shaun Dolac,LB,Buffalo,Mid-American,interceptions,TD,1
2024,4693848,Shaun Dolac,LB,Buffalo,Mid-American,interceptions,YDS,177
2024,4693857,Dominic Boyd,OL,Georgia Southern,Sun Belt,defensive,PD,0
2024,4693857,Dominic Boyd,OL,Georgia Southern,Sun Belt,defensive,QB HUR,0
2024,4693857,Dominic Boyd,OL,Georgia Southern,Sun Belt,defensive,SACKS,0
2024,4693857,Dominic Boyd,OL,Georgia Southern,Sun Belt,defensive,SOLO,0
2024,4693857,Dominic Boyd,OL,Georgia Southern,Sun Belt,defensive,TD,0
2024,4693857,Dominic Boyd,OL,Georgia Southern,Sun Belt,defensive,TFL,0
2024,4693857,Dominic Boyd,OL,Georgia Southern,Sun Belt,defensive,TOT,1
2024,4693858,Janil Brown,DL,Alabama State,SWAC,fumbles,FUM,0
2024,4693858,Janil Brown,DL,Alabama State,SWAC,fumbles,LOST,0
2024,4693858,Janil Brown,DL,Alabama State,SWAC,fumbles,REC,1
2024,4693859,James Burgess,DB,Alabama State,SWAC,fumbles,FUM,0
2024,4693859,James Burgess,DB,Alabama State,SWAC,fumbles,LOST,0
2024,4693859,James Burgess,DB,Alabama State,SWAC,fumbles,REC,1
2024,4693859,James Burgess,DB,Alabama State,SWAC,interceptions,AVG,0.3
2024,4693859,James Burgess,DB,Alabama State,SWAC,interceptions,INT,4
2024,4693859,James Burgess,DB,Alabama State,SWAC,interceptions,TD,0
2024,4693859,James Burgess,DB,Alabama State,SWAC,interceptions,YDS,1
2024,4693861,Myles Crawley,QB,Grambling,SWAC,fumbles,FUM,4
2024,4693861,Myles Crawley,QB,Grambling,SWAC,fumbles,LOST,0
2024,4693861,Myles Crawley,QB,Grambling,SWAC,fumbles,REC,0
2024,4693861,Myles Crawley,QB,Grambling,SWAC,passing,ATT,208
2024,4693861,Myles Crawley,QB,Grambling,SWAC,passing,COMPLETIONS,116
2024,4693861,Myles Crawley,QB,Grambling,SWAC,passing,INT,7
2024,4693861,Myles Crawley,QB,Grambling,SWAC,passing,PCT,0.558
2024,4693861,Myles Crawley,QB,Grambling,SWAC,passing,TD,9
2024,4693861,Myles Crawley,QB,Grambling,SWAC,passing,YDS,1312
2024,4693861,Myles Crawley,QB,Grambling,SWAC,passing,YPA,6.3
2024,4693861,Myles Crawley,QB,Grambling,SWAC,rushing,CAR,27
2024,4693861,Myles Crawley,QB,Grambling,SWAC,rushing,LONG,13
2024,4693861,Myles Crawley,QB,Grambling,SWAC,rushing,TD,0
2024,4693861,Myles Crawley,QB,Grambling,SWAC,rushing,YDS,-57
2024,4693861,Myles Crawley,QB,Grambling,SWAC,rushing,YPC,-2.1
2024,4693862,Dylan Creech,FB,Alabama State,SWAC,kickReturns,AVG,-23.0
2024,4693862,Dylan Creech,FB,Alabama State,SWAC,kickReturns,LONG,0
2024,4693862,Dylan Creech,FB,Alabama State,SWAC,kickReturns,NO,2
2024,4693862,Dylan Creech,FB,Alabama State,SWAC,kickReturns,TD,0
2024,4693862,Dylan Creech,FB,Alabama State,SWAC,kickReturns,YDS,-46
2024,4693862,Dylan Creech,FB,Alabama State,SWAC,receiving,LONG,21
2024,4693862,Dylan Creech,FB,Alabama State,SWAC,receiving,REC,3
2024,4693862,Dylan Creech,FB,Alabama State,SWAC,receiving,TD,1
2024,4693862,Dylan Creech,FB,Alabama State,SWAC,receiving,YDS,40
2024,4693862,Dylan Creech,FB,Alabama State,SWAC,receiving,YPR,13.3
2024,4693881,Kisean Johnson,WR,Western Kentucky,Conference USA,fumbles,FUM,1
2024,4693881,Kisean Johnson,WR,Western Kentucky,Conference USA,fumbles,LOST,1
2024,4693881,Kisean Johnson,WR,Western Kentucky,Conference USA,fumbles,REC,0
2024,4693881,Kisean Johnson,WR,Western Kentucky,Conference USA,receiving,LONG,51
2024,4693881,Kisean Johnson,WR,Western Kentucky,Conference USA,receiving,REC,75
2024,4693881,Kisean Johnson,WR,Western Kentucky,Conference USA,receiving,TD,7
2024,4693881,Kisean Johnson,WR,Western Kentucky,Conference USA,receiving,YDS,925
2024,4693881,Kisean Johnson,WR,Western Kentucky,Conference USA,receiving,YPR,12.3
2024,4693881,Kisean Johnson,WR,Western Kentucky,Conference USA,rushing,CAR,3
2024,4693881,Kisean Johnson,WR,Western Kentucky,Conference USA,rushing,LONG,8
2024,4693881,Kisean Johnson,WR,Western Kentucky,Conference USA,rushing,TD,0
2024,4693881,Kisean Johnson,WR,Western Kentucky,Conference USA,rushing,YDS,14
2024,4693881,Kisean Johnson,WR,Western Kentucky,Conference USA,rushing,YPC,4.7
2024,4693884,E'Shawn Mayes,TE,West Georgia,UAC,receiving,LONG,14
2024,4693884,E'Shawn Mayes,TE,West Georgia,UAC,receiving,REC,1
2024,4693884,E'Shawn Mayes,TE,West Georgia,UAC,receiving,TD,0
2024,4693884,E'Shawn Mayes,TE,West Georgia,UAC,receiving,YDS,14
2024,4693884,E'Shawn Mayes,TE,West Georgia,UAC,receiving,YPR,14.0
2024,4693901,Roy Alexander,WR,Incarnate Word,Southland,fumbles,FUM,2
2024,4693901,Roy Alexander,WR,Incarnate Word,Southland,fumbles,LOST,2
2024,4693901,Roy Alexander,WR,Incarnate Word,Southland,fumbles,REC,0
2024,4693901,Roy Alexander,WR,Incarnate Word,Southland,passing,ATT,4
2024,4693901,Roy Alexander,WR,Incarnate Word,Southland,passing,COMPLETIONS,4
2024,4693901,Roy Alexander,WR,Incarnate Word,Southland,passing,INT,0
2024,4693901,Roy Alexander,WR,Incarnate Word,Southland,passing,PCT,1.000
2024,4693901,Roy Alexander,WR,Incarnate Word,Southland,passing,TD,0
2024,4693901,Roy Alexander,WR,Incarnate Word,Southland,passing,YDS,47
2024,4693901,Roy Alexander,WR,Incarnate Word,Southland,passing,YPA,11.8
2024,4693901,Roy Alexander,WR,Incarnate Word,Southland,receiving,LONG,56
2024,4693901,Roy Alexander,WR,Incarnate Word,Southland,receiving,REC,98
2024,4693901,Roy Alexander,WR,Incarnate Word,Southland,receiving,TD,13
2024,4693901,Roy Alexander,WR,Incarnate Word,Southland,receiving,YDS,1093
2024,4693901,Roy Alexander,WR,Incarnate Word,Southland,receiving,YPR,11.2
2024,4693901,Roy Alexander,WR,Incarnate Word,Southland,rushing,CAR,5
2024,4693901,Roy Alexander,WR,Incarnate Word,Southland,rushing,LONG,13
2024,4693901,Roy Alexander,WR,Incarnate Word,Southland,rushing,TD,2
2024,4693901,Roy Alexander,WR,Incarnate Word,Southland,rushing,YDS,47
2024,4693901,Roy Alexander,WR,Incarnate Word,Southland,rushing,YPC,9.4
2024,4693902,Semaj Brown,S,Houston Christian,Southland,defensive,PD,1
2024,4693902,Semaj Brown,S,Houston Christian,Southland,defensive,QB HUR,2
2024,4693902,Semaj Brown,S,Houston Christian,Southland,defensive,SACKS,0
2024,4693902,Semaj Brown,S,Houston Christian,Southland,defensive,SOLO,6
2024,4693902,Semaj Brown,S,Houston Christian,Southland,defensive,TD,0
2024,4693902,Semaj Brown,S,Houston Christian,Southland,defensive,TFL,1
2024,4693902,Semaj Brown,S,Houston Christian,Southland,defensive,TOT,9
2024,4693902,Semaj Brown,S,Houston Christian,Southland,interceptions,AVG,39.7
2024,4693902,Semaj Brown,S,Houston Christian,Southland,interceptions,INT,3
2024,4693902,Semaj Brown,S,Houston Christian,Southland,interceptions,TD,2
2024,4693902,Semaj Brown,S,Houston Christian,Southland,interceptions,YDS,119
2024,4693902,Semaj Brown,S,Houston Christian,Southland,kickReturns,AVG,34.5
2024,4693902,Semaj Brown,S,Houston Christian,Southland,kickReturns,LONG,83
2024,4693902,Semaj Brown,S,Houston Christian,Southland,kickReturns,NO,4
2024,4693902,Semaj Brown,S,Houston Christian,Southland,kickReturns,TD,0
2024,4693902,Semaj Brown,S,Houston Christian,Southland,kickReturns,YDS,138
2024,4693902,Semaj Brown,S,Houston Christian,Southland,puntReturns,AVG,0.0
2024,4693902,Semaj Brown,S,Houston Christian,Southland,puntReturns,LONG,0
2024,4693902,Semaj Brown,S,Houston Christian,Southland,puntReturns,NO,1
2024,4693902,Semaj Brown,S,Houston Christian,Southland,puntReturns,TD,0
2024,4693902,Semaj Brown,S,Houston Christian,Southland,puntReturns,YDS,0
2024,4693914,John Opalko,PK,UAlbany,CAA,kicking,FGA,14
2024,4693914,John Opalko,PK,UAlbany,CAA,kicking,FGM,9
2024,4693914,John Opalko,PK,UAlbany,CAA,kicking,LONG,43
2024,4693914,John Opalko,PK,UAlbany,CAA,kicking,PCT,0.643
2024,4693914,John Opalko,PK,UAlbany,CAA,kicking,PTS,49
2024,4693914,John Opalko,PK,UAlbany,CAA,kicking,XPA,25
2024,4693914,John Opalko,PK,UAlbany,CAA,kicking,XPM,22
2024,4693925,Jackson Parker,WR,UAlbany,CAA,fumbles,FUM,1
2024,4693925,Jackson Parker,WR,UAlbany,CAA,fumbles,LOST,1
2024,4693925,Jackson Parker,WR,UAlbany,CAA,fumbles,REC,0
2024,4693925,Jackson Parker,WR,UAlbany,CAA,receiving,LONG,38
2024,4693925,Jackson Parker,WR,UAlbany,CAA,receiving,REC,15
2024,4693925,Jackson Parker,WR,UAlbany,CAA,receiving,TD,1
2024,4693925,Jackson Parker,WR,UAlbany,CAA,receiving,YDS,235
2024,4693925,Jackson Parker,WR,UAlbany,CAA,receiving,YPR,15.7
2024,4693928,Rushawn Lawrence,DL,Stony Brook,CAA,defensive,PD,0
2024,4693928,Rushawn Lawrence,DL,Stony Brook,CAA,defensive,QB HUR,0
2024,4693928,Rushawn Lawrence,DL,Stony Brook,CAA,defensive,SACKS,0
2024,4693928,Rushawn Lawrence,DL,Stony Brook,CAA,defensive,SOLO,0
2024,4693928,Rushawn Lawrence,DL,Stony Brook,CAA,defensive,TD,0
2024,4693928,Rushawn Lawrence,DL,Stony Brook,CAA,defensive,TFL,0
2024,4693928,Rushawn Lawrence,DL,Stony Brook,CAA,defensive,TOT,5
2024,4693928,Rushawn Lawrence,DL,Stony Brook,CAA,interceptions,AVG,0.0
2024,4693928,Rushawn Lawrence,DL,Stony Brook,CAA,interceptions,INT,1
2024,4693928,Rushawn Lawrence,DL,Stony Brook,CAA,interceptions,TD,0
2024,4693928,Rushawn Lawrence,DL,Stony Brook,CAA,interceptions,YDS,0
2024,4694023,Nate Lussier,QB,Brown,Ivy,passing,ATT,1
2024,4694023,Nate Lussier,QB,Brown,Ivy,passing,COMPLETIONS,0
2024,4694023,Nate Lussier,QB,Brown,Ivy,passing,INT,0
2024,4694023,Nate Lussier,QB,Brown,Ivy,passing,PCT,0.000
2024,4694023,Nate Lussier,QB,Brown,Ivy,passing,TD,0
2024,4694023,Nate Lussier,QB,Brown,Ivy,passing,YDS,0
2024,4694023,Nate Lussier,QB,Brown,Ivy,passing,YPA,0.0
2024,4694023,Nate Lussier,QB,Brown,Ivy,rushing,CAR,4
2024,4694023,Nate Lussier,QB,Brown,Ivy,rushing,LONG,2
2024,4694023,Nate Lussier,QB,Brown,Ivy,rushing,TD,1
2024,4694023,Nate Lussier,QB,Brown,Ivy,rushing,YDS,2
2024,4694023,Nate Lussier,QB,Brown,Ivy,rushing,YPC,0.5
2024,4694024,Mark Mahoney,WR,Brown,Ivy,receiving,LONG,45
2024,4694024,Mark Mahoney,WR,Brown,Ivy,receiving,REC,40
2024,4694024,Mark Mahoney,WR,Brown,Ivy,receiving,TD,5
2024,4694024,Mark Mahoney,WR,Brown,Ivy,receiving,YDS,443
2024,4694024,Mark Mahoney,WR,Brown,Ivy,receiving,YPR,11.1
2024,4694035,Graham Walker,TE,Rice,American Athletic,fumbles,FUM,1
2024,4694035,Graham Walker,TE,Rice,American Athletic,fumbles,LOST,1
2024,4694035,Graham Walker,TE,Rice,American Athletic,fumbles,REC,0
2024,4694035,Graham Walker,TE,Rice,American Athletic,receiving,LONG,33
2024,4694035,Graham Walker,TE,Rice,American Athletic,receiving,REC,24
2024,4694035,Graham Walker,TE,Rice,American Athletic,receiving,TD,0
2024,4694035,Graham Walker,TE,Rice,American Athletic,receiving,YDS,252
2024,4694035,Graham Walker,TE,Rice,American Athletic,receiving,YPR,10.5
2024,4694043,Ryan Clark,RB,Bryant,CAA,fumbles,FUM,2
2024,4694043,Ryan Clark,RB,Bryant,CAA,fumbles,LOST,1
2024,4694043,Ryan Clark,RB,Bryant,CAA,fumbles,REC,0
2024,4694043,Ryan Clark,RB,Bryant,CAA,passing,ATT,2
2024,4694043,Ryan Clark,RB,Bryant,CAA,passing,COMPLETIONS,1
2024,4694043,Ryan Clark,RB,Bryant,CAA,passing,INT,0
2024,4694043,Ryan Clark,RB,Bryant,CAA,passing,PCT,0.500
2024,4694043,Ryan Clark,RB,Bryant,CAA,passing,TD,0
2024,4694043,Ryan Clark,RB,Bryant,CAA,passing,YDS,13
2024,4694043,Ryan Clark,RB,Bryant,CAA,passing,YPA,6.5
2024,4694043,Ryan Clark,RB,Bryant,CAA,receiving,LONG,10
2024,4694043,Ryan Clark,RB,Bryant,CAA,receiving,REC,6
2024,4694043,Ryan Clark,RB,Bryant,CAA,receiving,TD,0
2024,4694043,Ryan Clark,RB,Bryant,CAA,receiving,YDS,23
2024,4694043,Ryan Clark,RB,Bryant,CAA,receiving,YPR,3.8
2024,4694043,Ryan Clark,RB,Bryant,CAA,rushing,CAR,26
2024,4694043,Ryan Clark,RB,Bryant,CAA,rushing,LONG,15
2024,4694043,Ryan Clark,RB,Bryant,CAA,rushing,TD,1
2024,4694043,Ryan Clark,RB,Bryant,CAA,rushing,YDS,65
2024,4694043,Ryan Clark,RB,Bryant,CAA,rushing,YPC,2.5
2024,4694048,Christopher Eaton Jr.,DE,Hampton,CAA,fumbles,FUM,0
2024,4694048,Christopher Eaton Jr.,DE,Hampton,CAA,fumbles,LOST,0
2024,4694048,Christopher Eaton Jr.,DE,Hampton,CAA,fumbles,REC,2
2024,4694048,Christopher Eaton Jr.,DE,Hampton,CAA,interceptions,AVG,0.0
2024,4694048,Christopher Eaton Jr.,DE,Hampton,CAA,interceptions,INT,1
2024,4694048,Christopher Eaton Jr.,DE,Hampton,CAA,interceptions,TD,0
