id,gameId,offense,offenseConference,defense,defenseConference,driveNumber,scoring,startPeriod,startYardline,startYardsToGoal,startTime,endPeriod,endYardline,endYardsToGoal,endTime,elapsed,plays,yards,driveResult,isHomeOffense,startOffenseScore,startDefenseScore,endOffenseScore,endDefenseScore
4016321147,401632114,Tarleton State,UAC,Utah Tech,UAC,7,True,1,76,24,"{'minutes': 1, 'seconds': 10}",1,100,0,"{'minutes': 0, 'seconds': 32}","{'minutes': 0, 'seconds': 38}",2,24,TD,True,21,0,28,0
40163211410,401632114,Utah Tech,UAC,Tarleton State,UAC,8,False,2,0,0,"{'minutes': 12, 'seconds': 18}",2,0,0,"{'minutes': 10, 'seconds': 6}","{'minutes': 2, 'seconds': 12}",5,23,PUNT,False,0,35,0,35
40163211411,401632114,Tarleton State,UAC,Utah Tech,UAC,9,True,2,20,80,"{'minutes': 10, 'seconds': 6}",2,0,100,"{'minutes': 9, 'seconds': 25}","{'minutes': 0, 'seconds': 41}",2,80,TD,True,35,0,42,0
40163211412,401632114,Utah Tech,UAC,Tarleton State,UAC,10,False,2,0,0,"{'minutes': 9, 'seconds': 25}",2,0,0,"{'minutes': 8, 'seconds': 31}","{'minutes': 0, 'seconds': 54}",3,3,PUNT,False,0,42,0,42
40163211413,401632114,Tarleton State,UAC,Utah Tech,UAC,11,False,2,6,94,"{'minutes': 8, 'seconds': 31}",2,22,78,"{'minutes': 6, 'seconds': 22}","{'minutes': 2, 'seconds': 9}",4,16,INT,True,42,0,42,0
40163211414,401632114,Utah Tech,UAC,Tarleton State,UAC,12,False,2,43,43,"{'minutes': 6, 'seconds': 22}",2,22,22,"{'minutes': 3, 'seconds': 52}","{'minutes': 2, 'seconds': 30}",7,21,DOWNS,False,0,42,0,42
40163211415,401632114,Tarleton State,UAC,Utah Tech,UAC,13,False,2,22,78,"{'minutes': 3, 'seconds': 52}",2,18,82,"{'minutes': 2, 'seconds': 9}","{'minutes': 1, 'seconds': 43}",3,-4,PUNT,True,42,0,42,0
40163211416,401632114,Utah Tech,UAC,Tarleton State,UAC,14,False,2,58,58,"{'minutes': 2, 'seconds': 9}",2,34,34,"{'minutes': 0, 'seconds': 40}","{'minutes': 1, 'seconds': 29}",10,24,MISSED FG,False,0,42,0,42
40163211417,401632114,Tarleton State,UAC,Utah Tech,UAC,15,False,2,34,66,"{'minutes': 0, 'seconds': 40}",2,44,56,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 40}",2,10,END OF HALF,True,42,0,42,0
4016321148,401632114,Utah Tech,UAC,Tarleton State,UAC,16,False,2,65,65,"{'minutes': 0, 'seconds': 32}",2,57,57,"{'minutes': 0, 'seconds': 5}","{'minutes': 0, 'seconds': 27}",2,8,FUMBLE,False,0,28,0,28
4016321149,401632114,Tarleton State,UAC,Utah Tech,UAC,17,True,2,60,40,"{'minutes': 0, 'seconds': 5}",3,0,100,"{'minutes': 12, 'seconds': 18}","{'minutes': 12, 'seconds': 13}",6,43,TD,True,28,0,35,0
40163211418,401632114,Utah Tech,UAC,Tarleton State,UAC,18,False,3,75,75,"{'minutes': 15, 'seconds': 0}",3,47,47,"{'minutes': 10, 'seconds': 48}","{'minutes': 4, 'seconds': 12}",7,28,PUNT,False,0,42,0,42
40163211419,401632114,Tarleton State,UAC,Utah Tech,UAC,19,False,3,10,90,"{'minutes': 10, 'seconds': 48}",3,16,84,"{'minutes': 9, 'seconds': 28}","{'minutes': 1, 'seconds': 20}",3,6,PUNT,True,42,0,42,0
40163211420,401632114,Utah Tech,UAC,Tarleton State,UAC,20,False,3,53,53,"{'minutes': 9, 'seconds': 28}",3,50,50,"{'minutes': 8, 'seconds': 43}","{'minutes': 0, 'seconds': 45}",3,3,PUNT,False,0,42,0,42
40163211421,401632114,Tarleton State,UAC,Utah Tech,UAC,21,False,3,18,82,"{'minutes': 8, 'seconds': 43}",3,23,77,"{'minutes': 7, 'seconds': 13}","{'minutes': 1, 'seconds': 30}",3,5,PUNT,True,42,0,42,0
40163211422,401632114,Utah Tech,UAC,Tarleton State,UAC,22,False,3,62,62,"{'minutes': 7, 'seconds': 13}",3,79,79,"{'minutes': 5, 'seconds': 42}","{'minutes': 1, 'seconds': 31}",3,-17,PUNT,False,0,42,0,42
40163211423,401632114,Tarleton State,UAC,Utah Tech,UAC,23,False,3,32,68,"{'minutes': 5, 'seconds': 42}",3,37,63,"{'minutes': 4, 'seconds': 35}","{'minutes': 1, 'seconds': 7}",4,5,PUNT,True,42,0,42,0
40163211424,401632114,Utah Tech,UAC,Tarleton State,UAC,24,False,3,96,96,"{'minutes': 4, 'seconds': 35}",3,10,10,"{'minutes': 0, 'seconds': 0}","{'minutes': 4, 'seconds': 35}",11,86,END OF HALF,False,0,42,0,42
4016321162,401632116,West Georgia,UAC,Southern Utah,UAC,1,False,1,25,25,"{'minutes': 0, 'seconds': 0}",2,33,33,"{'minutes': 13, 'seconds': 41}","{'minutes': 1, 'seconds': 19}",3,8,PUNT,False,0,0,0,0
4016321163,401632116,Southern Utah,UAC,West Georgia,UAC,2,False,1,75,25,"{'minutes': 0, 'seconds': 0}",2,37,63,"{'minutes': 8, 'seconds': 30}","{'minutes': 5, 'seconds': 11}",8,38,PUNT,True,0,0,0,0
4016321164,401632116,West Georgia,UAC,Southern Utah,UAC,3,False,1,2,2,"{'minutes': 0, 'seconds': 0}",2,58,58,"{'minutes': 5, 'seconds': 0}","{'minutes': 3, 'seconds': 30}",10,56,PUNT,False,0,0,0,0
4016321165,401632116,Southern Utah,UAC,West Georgia,UAC,4,True,1,80,20,"{'minutes': 0, 'seconds': 0}",2,3,97,"{'minutes': 0, 'seconds': 0}","{'minutes': 3, 'seconds': 23}",7,80,TD,True,0,0,0,7
4016321167,401632116,West Georgia,UAC,Southern Utah,UAC,5,True,1,28,28,"{'minutes': 0, 'seconds': 0}",2,97,97,"{'minutes': 0, 'seconds': 0}","{'minutes': 2, 'seconds': 53}",8,72,TD,False,7,0,7,7
4016321169,401632116,Southern Utah,UAC,West Georgia,UAC,6,False,2,74,26,"{'minutes': 0, 'seconds': 0}",3,58,42,"{'minutes': 10, 'seconds': 42}","{'minutes': 2, 'seconds': 50}",6,74,TD,True,7,7,7,7
40163211610,401632116,West Georgia,UAC,Southern Utah,UAC,7,True,2,21,21,"{'minutes': 0, 'seconds': 0}",3,76,76,"{'minutes': 7, 'seconds': 22}","{'minutes': 3, 'seconds': 20}",8,55,FG,False,7,7,7,10
40163211612,401632116,Southern Utah,UAC,West Georgia,UAC,8,True,2,71,29,"{'minutes': 0, 'seconds': 0}",3,3,97,"{'minutes': 0, 'seconds': 0}","{'minutes': 6, 'seconds': 24}",13,71,TD,True,10,7,10,14
40163211614,401632116,West Georgia,UAC,Southern Utah,UAC,9,False,2,7,7,"{'minutes': 0, 'seconds': 0}",3,24,24,"{'minutes': 0, 'seconds': 16}","{'minutes': 0, 'seconds': 47}",4,17,END OF HALF,False,14,10,14,10
40163211616,401632116,Southern Utah,UAC,West Georgia,UAC,10,True,3,75,25,"{'minutes': 0, 'seconds': 0}",4,3,97,"{'minutes': 0, 'seconds': 0}","{'minutes': 4, 'seconds': 31}",9,75,TD,True,10,14,10,21
40163211618,401632116,West Georgia,UAC,Southern Utah,UAC,11,False,3,25,25,"{'minutes': 0, 'seconds': 0}",4,32,32,"{'minutes': 9, 'seconds': 12}","{'minutes': 1, 'seconds': 17}",3,7,PUNT,False,21,10,21,10
40163211619,401632116,Southern Utah,UAC,West Georgia,UAC,12,False,3,78,22,"{'minutes': 0, 'seconds': 0}",4,83,17,"{'minutes': 8, 'seconds': 13}","{'minutes': 0, 'seconds': 59}",3,-5,INT,True,10,21,10,21
40163211620,401632116,West Georgia,UAC,Southern Utah,UAC,13,False,3,77,77,"{'minutes': 0, 'seconds': 0}",4,70,70,"{'minutes': 6, 'seconds': 45}","{'minutes': 1, 'seconds': 28}",4,-7,MISSED FG,False,21,10,21,10
40163211621,401632116,Southern Utah,UAC,West Georgia,UAC,14,True,3,70,30,"{'minutes': 0, 'seconds': 0}",4,3,97,"{'minutes': 0, 'seconds': 0}","{'minutes': 5, 'seconds': 1}",10,70,TD,True,10,21,10,28
40163211623,401632116,West Georgia,UAC,Southern Utah,UAC,15,False,3,18,18,"{'minutes': 0, 'seconds': 0}",4,94,94,"{'minutes': 0, 'seconds': 0}","{'minutes': 3, 'seconds': 52}",10,76,FUMBLE,False,28,10,28,17
40163211624,401632116,Southern Utah,UAC,West Georgia,UAC,16,False,4,80,20,"{'minutes': 0, 'seconds': 0}",5,74,26,"{'minutes': 9, 'seconds': 50}","{'minutes': 2, 'seconds': 57}",4,6,PUNT,True,10,28,10,28
40163211625,401632116,West Georgia,UAC,Southern Utah,UAC,17,True,4,54,54,"{'minutes': 0, 'seconds': 0}",5,97,97,"{'minutes': 0, 'seconds': 0}","{'minutes': 2, 'seconds': 5}",7,46,TD,False,28,10,28,17
40163211627,401632116,Southern Utah,UAC,West Georgia,UAC,18,False,4,73,27,"{'minutes': 0, 'seconds': 0}",5,53,47,"{'minutes': 3, 'seconds': 46}","{'minutes': 3, 'seconds': 53}",5,20,PUNT,True,17,28,17,28
40163211628,401632116,West Georgia,UAC,Southern Utah,UAC,19,False,4,17,17,"{'minutes': 0, 'seconds': 0}",5,53,53,"{'minutes': 2, 'seconds': 3}","{'minutes': 1, 'seconds': 43}",7,34,DOWNS,False,28,17,28,17
40163211629,401632116,Southern Utah,UAC,West Georgia,UAC,20,False,4,51,49,"{'minutes': 0, 'seconds': 0}",4,88,12,"{'minutes': 0, 'seconds': 0}","{'minutes': 2, 'seconds': 3}",6,37,Uncategorized,True,17,28,17,28
4016321171,401632117,Central Arkansas,UAC,Abilene Christian,UAC,1,False,1,75,75,"{'minutes': 15, 'seconds': 0}",1,43,43,"{'minutes': 11, 'seconds': 43}","{'minutes': 3, 'seconds': 17}",7,32,PUNT,False,0,0,0,0
4016321172,401632117,Abilene Christian,UAC,Central Arkansas,UAC,2,True,1,30,70,"{'minutes': 11, 'seconds': 43}",1,100,0,"{'minutes': 11, 'seconds': 27}","{'minutes': 0, 'seconds': 16}",1,70,TD,True,7,0,7,0
4016321173,401632117,Central Arkansas,UAC,Abilene Christian,UAC,3,True,1,75,75,"{'minutes': 11, 'seconds': 27}",1,0,0,"{'minutes': 10, 'seconds': 40}","{'minutes': 0, 'seconds': 47}",2,75,TD,False,0,7,7,7
4016321174,401632117,Abilene Christian,UAC,Central Arkansas,UAC,4,True,1,34,66,"{'minutes': 10, 'seconds': 31}",1,100,0,"{'minutes': 4, 'seconds': 20}","{'minutes': 6, 'seconds': 11}",14,66,TD,True,7,7,14,7
4016321175,401632117,Central Arkansas,UAC,Abilene Christian,UAC,5,False,1,75,75,"{'minutes': 4, 'seconds': 20}",1,76,76,"{'minutes': 2, 'seconds': 11}","{'minutes': 2, 'seconds': 9}",3,-1,PUNT,False,7,14,7,14
4016321176,401632117,Abilene Christian,UAC,Central Arkansas,UAC,6,True,1,23,77,"{'minutes': 2, 'seconds': 11}",2,90,10,"{'minutes': 14, 'seconds': 9}","{'minutes': 3, 'seconds': 2}",9,67,FG,True,14,7,17,7
4016321177,401632117,Central Arkansas,UAC,Abilene Christian,UAC,7,True,2,79,79,"{'minutes': 14, 'seconds': 4}",2,0,0,"{'minutes': 13, 'seconds': 4}","{'minutes': 1, 'seconds': 0}",3,79,TD,False,7,17,14,17
4016321178,401632117,Abilene Christian,UAC,Central Arkansas,UAC,8,True,2,46,54,"{'minutes': 12, 'seconds': 56}",2,100,0,"{'minutes': 8, 'seconds': 54}","{'minutes': 4, 'seconds': 2}",9,54,TD,True,17,14,24,14
4016321179,401632117,Central Arkansas,UAC,Abilene Christian,UAC,9,False,2,75,75,"{'minutes': 8, 'seconds': 54}",2,41,41,"{'minutes': 7, 'seconds': 34}","{'minutes': 1, 'seconds': 20}",5,34,FUMBLE,False,14,24,14,24
40163211710,401632117,Abilene Christian,UAC,Central Arkansas,UAC,10,True,2,41,59,"{'minutes': 7, 'seconds': 34}",2,100,0,"{'minutes': 4, 'seconds': 54}","{'minutes': 2, 'seconds': 40}",8,59,TD,True,24,14,31,14
40163211711,401632117,Central Arkansas,UAC,Abilene Christian,UAC,11,False,2,77,77,"{'minutes': 4, 'seconds': 50}",2,70,70,"{'minutes': 3, 'seconds': 45}","{'minutes': 1, 'seconds': 5}",3,7,PUNT,False,14,31,14,31
40163211712,401632117,Abilene Christian,UAC,Central Arkansas,UAC,12,False,2,28,72,"{'minutes': 3, 'seconds': 45}",2,73,27,"{'minutes': 1, 'seconds': 40}","{'minutes': 2, 'seconds': 5}",8,45,DOWNS,True,31,14,31,14
40163211713,401632117,Central Arkansas,UAC,Abilene Christian,UAC,13,True,2,73,73,"{'minutes': 1, 'seconds': 40}",2,9,9,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 40}",10,64,FG,False,14,31,17,31
40163211714,401632117,Abilene Christian,UAC,Central Arkansas,UAC,14,False,3,25,75,"{'minutes': 15, 'seconds': 0}",3,28,72,"{'minutes': 13, 'seconds': 40}","{'minutes': 1, 'seconds': 20}",3,3,PUNT,True,31,17,31,17
40163211715,401632117,Central Arkansas,UAC,Abilene Christian,UAC,15,False,3,60,60,"{'minutes': 13, 'seconds': 40}",3,13,13,"{'minutes': 8, 'seconds': 13}","{'minutes': 5, 'seconds': 27}",12,47,MISSED FG,False,17,31,17,31
40163211716,401632117,Abilene Christian,UAC,Central Arkansas,UAC,16,True,3,20,80,"{'minutes': 8, 'seconds': 13}",3,97,3,"{'minutes': 5, 'seconds': 52}","{'minutes': 2, 'seconds': 21}",5,77,FG,True,31,17,34,17
40163211717,401632117,Central Arkansas,UAC,Abilene Christian,UAC,17,True,3,87,87,"{'minutes': 5, 'seconds': 44}",3,0,0,"{'minutes': 0, 'seconds': 36}","{'minutes': 5, 'seconds': 8}",11,87,TD,False,17,34,24,34
40163211718,401632117,Abilene Christian,UAC,Central Arkansas,UAC,18,True,3,25,75,"{'minutes': 0, 'seconds': 36}",4,100,0,"{'minutes': 12, 'seconds': 52}","{'minutes': 2, 'seconds': 44}",6,75,TD,True,34,24,41,24
40163211719,401632117,Central Arkansas,UAC,Abilene Christian,UAC,19,True,4,75,75,"{'minutes': 12, 'seconds': 52}",4,4,4,"{'minutes': 7, 'seconds': 49}","{'minutes': 5, 'seconds': 3}",12,71,FG,False,24,41,27,41
40163211720,401632117,Abilene Christian,UAC,Central Arkansas,UAC,20,False,4,31,69,"{'minutes': 7, 'seconds': 42}",4,44,56,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 17}",2,13,Uncategorized,True,41,27,41,27
4016321182,401632118,Shorter,Gulf South,West Georgia,UAC,1,False,1,86,86,"{'minutes': 0, 'seconds': 0}",2,97,97,"{'minutes': 13, 'seconds': 22}","{'minutes': 1, 'seconds': 23}",3,-11,PUNT,False,0,0,0,0
4016321183,401632118,West Georgia,UAC,Shorter,Gulf South,2,True,1,70,30,"{'minutes': 0, 'seconds': 0}",2,97,3,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 0}",3,30,TD,True,0,0,7,0
4016321185,401632118,Shorter,Gulf South,West Georgia,UAC,3,False,1,85,85,"{'minutes': 0, 'seconds': 0}",1,71,71,"{'minutes': 9, 'seconds': 5}","{'minutes': 0, 'seconds': 0}",7,6,DOWNS,False,0,7,0,7
4016321186,401632118,West Georgia,UAC,Shorter,Gulf South,4,False,1,79,21,"{'minutes': 0, 'seconds': 0}",2,87,13,"{'minutes': 6, 'seconds': 15}","{'minutes': 2, 'seconds': 50}",7,21,TD,True,7,0,7,0
4016321187,401632118,Shorter,Gulf South,West Georgia,UAC,5,False,1,80,80,"{'minutes': 0, 'seconds': 0}",2,63,63,"{'minutes': 2, 'seconds': 56}","{'minutes': 3, 'seconds': 19}",6,17,PUNT,False,0,7,0,7
4016321188,401632118,West Georgia,UAC,Shorter,Gulf South,6,False,1,32,68,"{'minutes': 0, 'seconds': 0}",2,38,62,"{'minutes': 1, 'seconds': 33}","{'minutes': 1, 'seconds': 23}",3,6,PUNT,True,7,0,7,0
4016321189,401632118,Shorter,Gulf South,West Georgia,UAC,7,False,1,72,72,"{'minutes': 0, 'seconds': 0}",2,54,54,"{'minutes': 13, 'seconds': 4}","{'minutes': 3, 'seconds': 29}",7,18,PUNT,False,0,7,0,7
40163211820,401632118,Shorter,Gulf South,West Georgia,UAC,8,False,2,65,65,"{'minutes': 15, 'seconds': 0}",2,65,65,"{'minutes': 15, 'seconds': 0}","{'minutes': 0, 'seconds': 42}",1,0,END OF HALF,False,7,21,7,21
40163211810,401632118,West Georgia,UAC,Shorter,Gulf South,9,True,2,42,58,"{'minutes': 12, 'seconds': 50}",2,97,3,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 14}",1,58,TD,True,14,0,14,0
40163211812,401632118,Shorter,Gulf South,West Georgia,UAC,10,False,2,75,75,"{'minutes': 0, 'seconds': 0}",3,56,56,"{'minutes': 9, 'seconds': 2}","{'minutes': 3, 'seconds': 48}",7,75,TD,False,0,14,0,14
40163211813,401632118,West Georgia,UAC,Shorter,Gulf South,11,False,2,27,73,"{'minutes': 0, 'seconds': 0}",3,75,25,"{'minutes': 4, 'seconds': 44}","{'minutes': 4, 'seconds': 18}",11,48,MISSED FG,True,14,0,14,0
40163211814,401632118,Shorter,Gulf South,West Georgia,UAC,12,True,2,75,75,"{'minutes': 0, 'seconds': 0}",3,3,3,"{'minutes': 0, 'seconds': 0}","{'minutes': 2, 'seconds': 34}",6,75,TD,False,0,14,7,14
40163211816,401632118,West Georgia,UAC,Shorter,Gulf South,13,False,2,25,75,"{'minutes': 0, 'seconds': 0}",3,29,71,"{'minutes': 1, 'seconds': 39}","{'minutes': 0, 'seconds': 31}",3,4,PUNT,True,14,7,14,7
40163211817,401632118,Shorter,Gulf South,West Georgia,UAC,14,False,2,88,88,"{'minutes': 0, 'seconds': 0}",3,99,99,"{'minutes': 1, 'seconds': 8}","{'minutes': 0, 'seconds': 31}",3,-11,PUNT,False,7,14,7,14
40163211818,401632118,West Georgia,UAC,Shorter,Gulf South,15,True,2,52,48,"{'minutes': 0, 'seconds': 0}",3,97,3,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 26}",2,48,TD,True,14,7,21,7
40163211829,401632118,Shorter,Gulf South,West Georgia,UAC,16,False,3,75,75,"{'minutes': 15, 'seconds': 0}",3,68,68,"{'minutes': 13, 'seconds': 6}","{'minutes': 2, 'seconds': 18}",3,7,PUNT,False,7,27,10,27
40163211822,401632118,West Georgia,UAC,Shorter,Gulf South,17,False,3,31,69,"{'minutes': 0, 'seconds': 0}",4,55,45,"{'minutes': 13, 'seconds': 20}","{'minutes': 1, 'seconds': 34}",4,24,INT,True,21,7,21,7
40163211823,401632118,Shorter,Gulf South,West Georgia,UAC,18,False,3,73,73,"{'minutes': 0, 'seconds': 0}",4,70,70,"{'minutes': 11, 'seconds': 13}","{'minutes': 2, 'seconds': 7}",3,3,PUNT,False,7,21,7,21
40163211824,401632118,West Georgia,UAC,Shorter,Gulf South,19,False,3,27,73,"{'minutes': 0, 'seconds': 0}",4,22,78,"{'minutes': 9, 'seconds': 38}","{'minutes': 1, 'seconds': 35}",4,-5,PUNT,True,21,7,21,7
40163211825,401632118,Shorter,Gulf South,West Georgia,UAC,20,True,3,63,63,"{'minutes': 0, 'seconds': 0}",4,17,17,"{'minutes': 2, 'seconds': 44}","{'minutes': 6, 'seconds': 54}",14,46,FG,False,7,21,10,21
40163211827,401632118,West Georgia,UAC,Shorter,Gulf South,21,True,3,15,85,"{'minutes': 0, 'seconds': 0}",4,97,3,"{'minutes': 0, 'seconds': 0}","{'minutes': 2, 'seconds': 10}",6,85,TD,True,21,10,27,13
40163211830,401632118,West Georgia,UAC,Shorter,Gulf South,22,True,4,31,69,"{'minutes': 0, 'seconds': 0}",5,97,3,"{'minutes': 0, 'seconds': 0}","{'minutes': 3, 'seconds': 25}",10,69,TD,True,27,10,34,10
40163211832,401632118,Shorter,Gulf South,West Georgia,UAC,23,False,4,75,75,"{'minutes': 0, 'seconds': 0}",5,69,69,"{'minutes': 7, 'seconds': 40}","{'minutes': 2, 'seconds': 1}",4,6,PUNT,False,10,34,10,34
40163211833,401632118,West Georgia,UAC,Shorter,Gulf South,24,True,4,92,8,"{'minutes': 0, 'seconds': 0}",5,97,3,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 51}",4,8,TD,True,34,10,41,10
40163211835,401632118,Shorter,Gulf South,West Georgia,UAC,25,True,4,39,39,"{'minutes': 0, 'seconds': 0}",5,16,16,"{'minutes': 3, 'seconds': 1}","{'minutes': 3, 'seconds': 33}",8,23,FG,False,10,41,13,41
40163211837,401632118,West Georgia,UAC,Shorter,Gulf South,26,False,4,25,75,"{'minutes': 0, 'seconds': 0}",4,62,38,"{'minutes': 0, 'seconds': 0}","{'minutes': 3, 'seconds': 1}",7,37,Uncategorized,True,41,13,41,13
4016321191,401632119,Austin Peay,UAC,Eastern Kentucky,UAC,1,True,1,21,79,"{'minutes': 14, 'seconds': 53}",1,86,14,"{'minutes': 9, 'seconds': 39}","{'minutes': 5, 'seconds': 14}",10,65,FG,True,0,0,3,0
4016321192,401632119,Austin Peay,UAC,Eastern Kentucky,UAC,2,True,1,69,31,"{'minutes': 9, 'seconds': 32}",1,100,0,"{'minutes': 7, 'seconds': 15}","{'minutes': 2, 'seconds': 17}",5,31,TD,True,3,0,10,0
4016321193,401632119,Eastern Kentucky,UAC,Austin Peay,UAC,3,True,1,81,81,"{'minutes': 7, 'seconds': 6}",1,0,0,"{'minutes': 0, 'seconds': 9}","{'minutes': 6, 'seconds': 57}",13,81,TD,False,0,10,7,10
4016321194,401632119,Austin Peay,UAC,Eastern Kentucky,UAC,4,False,1,25,75,"{'minutes': 0, 'seconds': 9}",2,22,78,"{'minutes': 14, 'seconds': 36}","{'minutes': 0, 'seconds': 33}",3,-3,PUNT,True,10,7,10,7
4016321195,401632119,Eastern Kentucky,UAC,Austin Peay,UAC,5,False,2,70,70,"{'minutes': 14, 'seconds': 36}",2,45,45,"{'minutes': 12, 'seconds': 35}","{'minutes': 2, 'seconds': 1}",5,25,FUMBLE,False,7,10,7,10
4016321196,401632119,Austin Peay,UAC,Eastern Kentucky,UAC,6,True,2,40,60,"{'minutes': 12, 'seconds': 35}",2,100,0,"{'minutes': 12, 'seconds': 26}","{'minutes': 0, 'seconds': 9}",1,60,TD,True,17,7,17,7
4016321197,401632119,Eastern Kentucky,UAC,Austin Peay,UAC,7,False,2,73,73,"{'minutes': 12, 'seconds': 21}",2,18,18,"{'minutes': 5, 'seconds': 50}","{'minutes': 6, 'seconds': 31}",12,55,INT,False,7,17,7,17
4016321198,401632119,Austin Peay,UAC,Eastern Kentucky,UAC,8,False,2,30,70,"{'minutes': 5, 'seconds': 50}",2,34,66,"{'minutes': 4, 'seconds': 18}","{'minutes': 1, 'seconds': 32}",3,4,PUNT,True,17,7,17,7
4016321199,401632119,Eastern Kentucky,UAC,Austin Peay,UAC,9,False,2,79,79,"{'minutes': 4, 'seconds': 18}",2,86,86,"{'minutes': 2, 'seconds': 11}","{'minutes': 2, 'seconds': 7}",3,-7,PUNT,False,7,17,7,17
40163211910,401632119,Austin Peay,UAC,Eastern Kentucky,UAC,10,True,2,45,55,"{'minutes': 2, 'seconds': 11}",2,100,0,"{'minutes': 0, 'seconds': 49}","{'minutes': 1, 'seconds': 22}",7,55,TD,True,17,7,24,7
40163211911,401632119,Eastern Kentucky,UAC,Austin Peay,UAC,11,False,2,69,69,"{'minutes': 0, 'seconds': 45}",2,57,57,"{'minutes': 0, 'seconds': 19}","{'minutes': 0, 'seconds': 26}",5,12,PUNT,False,7,24,7,24
40163211912,401632119,Austin Peay,UAC,Eastern Kentucky,UAC,12,False,2,13,87,"{'minutes': 0, 'seconds': 19}",2,12,88,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 19}",1,-1,END OF HALF,True,24,7,24,7
40163211913,401632119,Eastern Kentucky,UAC,Austin Peay,UAC,13,False,3,81,81,"{'minutes': 14, 'seconds': 55}",3,78,78,"{'minutes': 11, 'seconds': 22}","{'minutes': 3, 'seconds': 33}",5,3,PUNT,False,7,24,7,24
40163211914,401632119,Austin Peay,UAC,Eastern Kentucky,UAC,14,False,3,31,69,"{'minutes': 11, 'seconds': 22}",3,31,69,"{'minutes': 9, 'seconds': 50}","{'minutes': 1, 'seconds': 32}",3,0,PUNT,True,24,7,24,7
40163211915,401632119,Eastern Kentucky,UAC,Austin Peay,UAC,15,True,3,70,70,"{'minutes': 9, 'seconds': 50}",3,19,19,"{'minutes': 3, 'seconds': 42}","{'minutes': 6, 'seconds': 8}",13,51,FG,False,7,24,10,24
40163211916,401632119,Austin Peay,UAC,Eastern Kentucky,UAC,16,False,3,28,72,"{'minutes': 3, 'seconds': 36}",3,35,65,"{'minutes': 2, 'seconds': 2}","{'minutes': 1, 'seconds': 34}",3,7,PUNT,True,24,10,24,10
40163211917,401632119,Eastern Kentucky,UAC,Austin Peay,UAC,17,True,3,77,77,"{'minutes': 2, 'seconds': 2}",4,0,0,"{'minutes': 13, 'seconds': 0}","{'minutes': 4, 'seconds': 2}",9,77,TD,False,10,24,17,24
40163211918,401632119,Austin Peay,UAC,Eastern Kentucky,UAC,18,False,4,25,75,"{'minutes': 13, 'seconds': 0}",4,24,76,"{'minutes': 11, 'seconds': 23}","{'minutes': 1, 'seconds': 37}",3,-1,PUNT,True,24,17,24,17
40163211919,401632119,Eastern Kentucky,UAC,Austin Peay,UAC,19,False,4,89,89,"{'minutes': 11, 'seconds': 23}",4,69,69,"{'minutes': 8, 'seconds': 49}","{'minutes': 2, 'seconds': 34}",4,20,PUNT,False,17,24,17,24
40163211920,401632119,Austin Peay,UAC,Eastern Kentucky,UAC,20,False,4,10,90,"{'minutes': 8, 'seconds': 49}",4,19,81,"{'minutes': 5, 'seconds': 3}","{'minutes': 3, 'seconds': 46}",7,9,PUNT,True,24,17,24,17
40163211921,401632119,Eastern Kentucky,UAC,Austin Peay,UAC,21,False,4,39,39,"{'minutes': 5, 'seconds': 3}",4,39,39,"{'minutes': 4, 'seconds': 39}","{'minutes': 0, 'seconds': 24}",3,0,PUNT,False,17,24,17,24
40163211922,401632119,Austin Peay,UAC,Eastern Kentucky,UAC,22,False,4,7,93,"{'minutes': 4, 'seconds': 39}",4,3,97,"{'minutes': 3, 'seconds': 16}","{'minutes': 1, 'seconds': 23}",3,-4,PUNT,True,24,17,24,17
40163211923,401632119,Eastern Kentucky,UAC,Austin Peay,UAC,23,True,4,45,45,"{'minutes': 3, 'seconds': 16}",4,0,0,"{'minutes': 0, 'seconds': 13}","{'minutes': 3, 'seconds': 3}",9,45,TD,False,17,24,24,24
40163211924,401632119,Austin Peay,UAC,Eastern Kentucky,UAC,24,False,4,2,98,"{'minutes': 0, 'seconds': 13}",4,3,97,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 13}",1,1,END OF GAME,True,24,24,24,24
40163211925,401632119,Austin Peay,UAC,Eastern Kentucky,UAC,25,True,5,75,25,"{'minutes': 0, 'seconds': 0}",6,94,6,"{'minutes': 0, 'seconds': 0}","{'minutes': 15, 'seconds': 0}",6,19,FG,True,24,24,27,24
40163211926,401632119,Eastern Kentucky,UAC,Austin Peay,UAC,26,True,5,25,25,"{'minutes': 0, 'seconds': 0}",5,0,0,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 0}",2,25,TD,False,30,27,30,27
